Date,Property Description
"Monday, March 21, 2016",
"Monday, March 21, 2016","
Property For Sale
BIRKIRKARA. Shell, spacious three bedroom, with roof. Bargain, €88,000. Phone owner 7959 2925."
"Monday, March 21, 2016","
Property For Sale
GIANPULA, ŻEBBUĠ. Farmhouse with .88ha (eight tumoli), country views. €500,000. Phone 7949 2605."
"Monday, March 21, 2016","
Property For Sale
GOZO, GĦASRI (limits). An authentic four bedroom farmhouse. €370,000. Phone 9942 2146."
"Monday, March 21, 2016","
Property For Sale
GOZO, XEWKIJA. A three bedroom bungalow with large roof terrace and garage. €220,000. Phone 9942 2146."
"Monday, March 21, 2016","
Property For Sale
MELLIEĦA. First floor, modern, spacious, luxury, three bedroom furnished apartment. €135,000. Phone 9950 9048."
"Monday, March 21, 2016","
Property For Sale
ST JULIANS. Furnished, duplex penthouse, sea views, street level four-car garage. €540,000. Phone 7947 1071."
"Monday, March 21, 2016","
Property For Sale
1% ANNE PULLICINO sensara www.anneproperties.com Phone 9942 2749."
"Monday, March 21, 2016","
Property For Sale
10 PRICE REDUCTIONS this week on properties for sale at Ben Estates Ltd. Visit our website www.benestates.com or phone 9999 9983."
"Monday, March 21, 2016","
Property For Sale
ARE YOU BUYING a property? Choice of apartments, maisonettes and garage. Phone Mark 9949 1617."
"Monday, March 21, 2016","
Property For Sale
ATTARD, Misraħ Kola. Fully detached villa with surrounding garden, in need of some work. Garage. No agents. Phone 9942 6374."
"Monday, March 21, 2016","
Property For Sale
ATTARD. 1154sqm palazzo. 15 rooms. 110ft garden. Prestigious location. €1,350,000. Phone 7944 6072."
"Monday, March 21, 2016","
Property For Sale
ATTARD. 150sqm three bedroom apartment in a quiet residential street, having a large front terrace, sold as highly finished. Starting from €165,000. Phone owner 7903 9999."
"Monday, March 21, 2016","
Property For Sale
ATTARD. Apartment. Two bedrooms, large open plan, lift, washroom, use of roof. €120,000. Phone 9931 6144."
"Monday, March 21, 2016","
Property For Sale
ATTARD. Apartments close to San Anton Gardens. New block, first floor, three bedroom. €167,000. Phone owner 9905 4890/7702 1367."
"Monday, March 21, 2016","
Property For Sale
ATTARD. Designer finished, semi-detached, duplex three bedroom maisonette on 295sqm. En-suite, walk-in wardrobe, gym / games room, large back yard and two-car garage. €340,000. Phone 7900 5544."
"Monday, March 21, 2016","
Property For Sale
ATTARD. Finished three bedroom with lift. Good value for money. €155,000 FH. Phone 9911 6959."
"Monday, March 21, 2016","
Property For Sale
ATTARD. Groundfloor maisonette in new development. wo bedrooms, kitchen / living / dining, bathroom and yard. €143,500. Phone 7988 6711."
"Monday, March 21, 2016","
Property For Sale
ATTARD. Semi-detached villa. Hall, sitting, separate kitchen, three bedrooms, two bathrooms, back yard, garage. €499,000. Phone 9988 3854."
"Monday, March 21, 2016","
Property For Sale
ATTARD. Situated in a private road, three bedroom, fully furnished, semi-detached bungalow with underlying four-car garage and two bedrooms, kitchen-dining flatlet, pool and BBQ area. €800,000. One-of-a-kind. Phone 9945 9430."
"Monday, March 21, 2016","
Property For Sale
ATTARD. Terraced house. Kitchen, living, dining, three bedrooms, yard, five-car garage. €440,000. Phone 9959 0568."
"Monday, March 21, 2016","
Property For Sale
ATTARD. Three bedroom apartment. Kitchen, living, dining, bathroom, en-suite. €210,000. Phone 7903 1970."
"Monday, March 21, 2016","
Property For Sale
ATTARD. Three bedroom terraced house. Kitchen / dining, living study, two-car garage and back yard. €365,000. Phone 9942 8494."
"Monday, March 21, 2016","
Property For Sale
ATTARD. Three bedroommaisonette with own roof, airspace and four-car garage. €295,000. Phone 7988 3644."
