Date,Property Description
"Wednesday, October 17, 2018",
"Wednesday, October 17, 2018","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd. www.excel.com.mt Phone 9945 1255/2141 3355."
"Wednesday, October 17, 2018","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. A brand new, highly furnished one bedroom apartment with unobstructed country views. Phone 9946 2959."
"Wednesday, October 17, 2018","
Property For Sale
BIRGUMA. Semi-detached villa. Lounge / living, fully fitted kitchen + large dining, back garden with pool / deck area, three double bedrooms (main with walk-in, ensuite + terrace), large basement + garage. €1,180,000. Phone 7947 3138."
"Wednesday, October 17, 2018","
Property For Sale
BIRKIRKARA, close to university. Furnished, large three bedroom penthouse with garage. €295,000. Phone 7947 0510."
"Wednesday, October 17, 2018","
Property For Sale
GOZO, GĦAJNSIELEM. Furnished, two bedroom / two bathroom apartment. Balcony, garage, lift. Bargain, €150,000. Phone 9949 1115."
"Wednesday, October 17, 2018","
Property For Sale
GOZO, QALA. Unconverted four bedroomhouse. Space forpool, garden, country views. €235,000. Phone 7967 9111."
"Wednesday, October 17, 2018","
Property For Sale
GOZO, XAGĦRA. A three bedroom with a large terrace enjoying excellent views and garage. €219,000. Phone 9942 2146."
"Wednesday, October 17, 2018","
Property For Sale
MOSTA. One / two bedroom fully furnished apartment. Ready to move in. €160,000. Phone 7947 0510."
"Wednesday, October 17, 2018","
Property For Sale
WARDIJA. 5,500sqm farmhouse, permits, 200sqm floor area, views. €1,400,000. Phone 9942 2256."
"Wednesday, October 17, 2018","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd. www.excel.com.mt Phone 9945 1255/2141 3355."
"Wednesday, October 17, 2018","
Property For Sale
GOZO, ŻEBBUĠ. A three bedroom maisonette with a big back yard. €128,000. Phone 9942 2146."
"Wednesday, October 17, 2018","
Property For Sale
GŻIRA. Duplex penthouse. Three bedrooms, sunny terraces. Ready to move into. €375,000, airspace included. Phone 7947 1661."
"Wednesday, October 17, 2018","
Property For Sale
LIJA. New. Large, 150sqm three bedroom apartment with washroom, part of roof and garage. Must view. €285,000. Phone 7947 0510."
"Wednesday, October 17, 2018","
Property For Sale
MOSTA. One / two bedroom fully furnished apartment. Ready to move in. €160,000. Phone 7947 0510."
"Wednesday, October 17, 2018","
Property For Sale
TAL-IBRAĠ. New, furnished two bedroom apartment. Phone 7947 1071."
"Wednesday, October 17, 2018","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd. www.excel.com.mt Phone 9945 1255/2141 3355."
"Wednesday, October 17, 2018","
Property For Sale
GOZO, SANNAT. A three double bedroom with good sized front and back balconies. €111,000. Phone 9942 2146."
