Date,Property Description
"Monday, May 28, 2018",
"Monday, May 28, 2018","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd www.Excel.com.mt Phone 9945 1255, 2141 3355."
"Monday, May 28, 2018","
Property For Sale
SAN ĠWANN. Two bedroom, modern, finished and furnished apartment. €195,000. Phone 7947 1661."
"Monday, May 28, 2018","
Property For Sale
SLIEMA. Seventh floor three bedroom apartment enjoying sea views. €520,000. Phone 7947 1661."
"Monday, May 28, 2018","
Property For Sale
ST JULIANS, The Podium. One bedroom maisonette ready to move into. €210,000. Phone 7947 1661."
"Monday, May 28, 2018","
Property For Sale
10 PRICE REDUCTIONS this week on properties for sale at Ben Estates Ltd. Visit our website www.benestates.com or phone 9999 9983."
"Monday, May 28, 2018","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd www.Excel.com.mt Phone 9945 1255, 2141 3355."
"Monday, May 28, 2018","
Property For Sale
ATTARD, Misraħ Kola. 435sqm villa. Phone 7931 8909."
"Monday, May 28, 2018","
Property For Sale
ATTARD, Misraħ Kola. Designer finished / partly furnished, three bedroom semi-detached villa. Large open plan, pool and entertainment area, two bathrooms, three spacious bedrooms, washroom, rooftop terrace and garage. €695,000. Phone 7947 3399."
"Monday, May 28, 2018","
Property For Sale
ATTARD. 400sqm semi-detached house.Large, solid, well-kept, in villa area. Quiet road. Four bedrooms with two ensuite, study, solarium, pool, garage, etc. €980,000. No agents. Phone 9945 7376."
"Monday, May 28, 2018","
Property For Sale
ATTARD. Brand new two bedroom penthouse with large terrace and a four-car garage. €382,000. No agents. Phone 9945 2166."
"Monday, May 28, 2018","
Property For Sale
ATTARD. Bright and airy three bedroom apartment measuring approximately 140sqm. Use of roof. Finished to modern standards. €339,000, three-car garage included. Phone 7923 2369."
"Monday, May 28, 2018","
Property For Sale
ATTARD. Four bedroom semi-detached villa, quiet location. €950,000. No agents. Phone 7931 0597."
"Monday, May 28, 2018","
Property For Sale
ATTARD. Four bedroom villa. Two-car garage, garden, three-car carport. €885,000. Phone 9942 2256."
"Monday, May 28, 2018","
Property For Sale
ATTARD. Groundfloor maisonette. Open plan kitchen / living / dining, three bedrooms, two bathrooms, front patio, back yard, lock-up garage. €310,000. Phone 7774 4448."
"Monday, May 28, 2018","
Property For Sale
ATTARD. Groundfloor, fully furnished maisonette circa 170sqm. Three bedrooms, two bathrooms, large yard, car space. €310,000. Phone 7777 9012."
"Monday, May 28, 2018","
Property For Sale
ATTARD. House of character. For more information phone 7943 1149."
"Monday, May 28, 2018","
Property For Sale
ATTARD. Never lived in, furnished, groundfloor corner maisonette with front yard. €210,000. Phone 9926 4468."
"Monday, May 28, 2018","
Property For Sale
ATTARD. Palazzino. Four bedrooms, sala nobile, separate living / dining, private garden, space for pool. €1,270,000. Phone 9942 2256."
"Monday, May 28, 2018","
Property For Sale
ATTARD. Rare to come by. Fully detached bungalow built on a 680sqm plot facing a green area. No agents please. Phone 9947 3366."
"Monday, May 28, 2018","
Property For Sale
ATTARD. Site on Mdina Road. 4+1 units. €390,000 FH. Phone 9949 3033."
"Monday, May 28, 2018","
Property For Sale
ATTARD. Site. Eight unitswith building permit. €890,000 FH. Phone 9949 3033."
"Monday, May 28, 2018","
Property For Sale
ATTARD. Three bedroom maisonette. €239,000. Phone 7942 1340."
"Monday, May 28, 2018","
Property For Sale
ATTARD. Three bedroom, groundfloor, 120sqm maisonette. No stairs, two yards. Finished with kitchen. €239,000. Phone 9950 0150."
"Monday, May 28, 2018","
Property For Sale
BAĦRIJA. Three bedroom apartment including garage, already built, finished bathrooms and doors, washroom, balcony. €190,000. Phone 9942 4194."
"Monday, May 28, 2018","
Property For Sale
BALLUTA BAY. Rarely available in this block. Three bedroom apartment, part sea view. €450,000. Phone 9978 7591."
"Monday, May 28, 2018","
Property For Sale
BALZAN. A modern, designer furnished apartment. Three double bedrooms, two bathrooms, a washroom and aside yard, designer fitted kitchen, parquet flooring in bedrooms. €299,000. Sole agents. Phone James on 9949 3147."
"Monday, May 28, 2018","
Property For Sale
BALZAN. First floor, 162sqm semi-detached maisonette. Property consists of four bedrooms, three bathrooms, kitchen, combined sitting and dining, roof, garage and drive. €360,000. Phone owner 7930 6511/9989 8284."
"Monday, May 28, 2018","
Property For Sale
BALZAN. First time advertised. Four-car garage with toilet, shaft and covered car space at semi-basement level. €75,000. Phone 7900 2400."
"Monday, May 28, 2018","
Property For Sale
BALZAN. Good value for money for a well finished, three bedroom elevated maisonette. Two / three-car garage plus two rooms optional. No flats above. €285,000. Phone 7900 2400."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA, close to Ta' Paris church. Choice of finished apartments. Two double bedrooms (main ensuite), outdoor space. €149,000. Phone 7901 5000."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA, Ta' Paris. Furnished, three bedroom maisonette, garage. 42sqm outdoor area, block of two maisonettes. €349,000. Phone 9948 8554."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. Apartment with three large double bedrooms (main with ensuite and walk-in wardrobe, and another with a balcony). €207,000 FH. Phone 7974 7724/2339 2461."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. Converted house of character with three bedrooms, wine cellar, and marble and stone staircases. €850,000. Phone 7902 8283/2339 2451."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. Expertly converted house of character. €285,000. Phone 7709 2212."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. Furnished three bedroom apartment. Lift, roof. Phone 7989 0362/7929 4648."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. Furnished, large three bedroom penthouse with garage. Solar heating, fully air-conditioned and much more. €295,000. Phone 7947 0510."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. New apartments on plan starting from €150,000.Phone 7989 0362/7929 4648."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. New on the market. Duplex two / three bedroom maisonette with airspace. €189,000. Phone 9967 0019."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. New, three bedroom finished apartment. Kitchen / dining / living, two bathrooms, front / back terrace. €165,000. Phone owner 9928 7339."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. On plan. Two bedroom maisonette in shell form, excellent for first time buyers. €121,000. Phone 7907 4874. "
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. On plan. Two bedroom penthouse in shell form. 72sqm terrace. Excellent for entertainment. €163,000. Phone 7907 4874."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. Penthouse in a quiet street close to Mater Dei, including two bedrooms (main with back terrace) and airspace. €277,000. Phone 7974 7720."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. Selection of apartments currently on plan, starting from €97,000. Being sold in shell form. Phone 9999 6699."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. Selection of two bedroom masionettes / apartments and penthouses. Pre-construction prices. €121,000. Phone 7949 3537."
"Monday, May 28, 2018","
Property For Sale
BIRKIRKARA. Solitary three bedroom maisonette with garage, including full airspace. €550,000. Phone 9902 3184."
