Date,Property Description
"Monday, December 11, 2017",
"Monday, December 11, 2017","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd www.Excel.com.mt Phone 9945 1255, 2141 3355."
"Monday, December 11, 2017","
Property For Sale
GOZO, GĦARB. A two double bedroom, converted farmhouse with a back yard. €250,000. Phone 9942 2146."
"Monday, December 11, 2017","
Property For Sale
MELLIEĦA. Three bedroom maisonette, back yard, close to the valley. €240,000. Phone 9939 5686."
"Monday, December 11, 2017","
Property For Sale
QAWRA. Garage in central Qawra, 4.2 x 9.3m. €55,000. Phone 9939 5686."
"Monday, December 11, 2017","
Property For Sale
QAWRA. Three bedroom maisonette, best area, stepping stone from promenade. Patio, back yard. €310,000. Phone 9939 5686."
"Monday, December 11, 2017","
Property For Sale
ST JULIANS. Excellent location. Large, airy and bright three double bedroom apartment, half a block from the sea. Study area, walk-in closet, bathroom, new fitted kitchen, new appliances, dining room, living room with fireplace. Fully air-conditioned, ceiling fans throughout, new double glazed screened aluminium windows and balcony, box room, lift. Use of roof. Phone owner 9936 7774."
"Monday, December 11, 2017","
Property For Sale
ST PAUL' S BAY, Portobello area. Two bedroom apartment, large terrace, side sea views. €240,000. Phone 9939 5686."
"Monday, December 11, 2017","
Property For Sale
ST PAUL' S BAY, Veċċa area. One bedroom, seafront, large terrace. €260,000. Phone 9939 5686."
"Monday, December 11, 2017","
Property For Sale
ST PAUL' S BAY. Three bedroom apartment close to Gillieru area. €210,000. Phone 9939 5686."
"Monday, December 11, 2017","
Property For Sale
10 PRICE REDUCTIONS this week on properties for sale at Ben Estates Ltd. Visit our website www.benestates.com or phone 9999 9983."
"Monday, December 11, 2017","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd. Phone 9945 1255, 2141 3355. www.Excel.com.mt"
"Monday, December 11, 2017","
Property For Sale
ATTARD, Misraħ Kola area. Ready to move into semi-detached villa with pool. Modern finished, sold partly furnished. Three bedrooms, walk-in closet and an ensuite with shower. Large open plan kitchen / living / dining, two bathrooms, washroom and spacious rooftop terrace. Large interconnecting street level garage. Unique home. €750,000 FH. Phone 7944 4819."
"Monday, December 11, 2017","
Property For Sale
ATTARD, Tal-Mirakli. Duplex, three bedroom maisonette facing unobstructed country views.€340,000. Phone 7959 4840."
"Monday, December 11, 2017","
Property For Sale
ATTARD. A very well kept three bedroom terraced house ideal for a growing family, including a road level spacious one-car garage. €530,000. Phone 9949 9337."
"Monday, December 11, 2017","
Property For Sale
ATTARD. Finished penthouse. Spacious open plan, kitchen / dining / living, front veranda, three bedrooms, bathroom, ensuite, terrace and optional garage space. €350,000. Phone owner 9980 5238."
"Monday, December 11, 2017","
Property For Sale
ATTARD. First floor open plan maisonette. Three bedrooms, two bathrooms, roof, garage. €345,000. Phone 9949 2577."
"Monday, December 11, 2017","
Property For Sale
ATTARD. House of character with two back gardens, yard, coach house (remissa) entrance, 10 rooms, own airspace. 600sqm area. €505,000. Phone 7701 8977."
"Monday, December 11, 2017","
Property For Sale
ATTARD. Magnificent villa. Pool deck, three-car garage, three-car drive-in. Phone 7776 7888."
"Monday, December 11, 2017","
Property For Sale
ATTARD. Semi-basement maisonette, open plan. Three bedrooms (main with ensuite), main bathroom, washroom and a 35sqm backyard. €220,000. Phone 7989 5375."
"Monday, December 11, 2017","
Property For Sale
ATTARD. Semi-detached villa in shell form, more details. Phone 7931 8909."
"Monday, December 11, 2017","
Property For Sale
ATTARD. Semi-detached, designer finished, partly furnished villa, garden with pool. Quick sale. €750,000. Phone 9942 3070."
"Monday, December 11, 2017","
Property For Sale
ATTARD. Three bedroom maisonette / apartments. 144sqm open views. €295,000. No agents. Phone 7920 3212."
"Monday, December 11, 2017","
Property For Sale
ATTARD. Three bedroom penthouse sold in shell form, including airspace. €205,000. Phone 7985 3522."
"Monday, December 11, 2017","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Groundfloor, luxury finished maisonette with large back yard, close to the sea. €235,000. Phone 7990 0738."
"Monday, December 11, 2017","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. New development enjoying views, Fantastic location, from €235,000. Phone 9949 8531."
"Monday, December 11, 2017","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Spacious, two double bedroom penthouse with sea views and airspace. €360,000. Phone 2277 0000."
"Monday, December 11, 2017","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Three bedroom newly built apartment measuring over 170sqm. €375,000. Phone 9983 2022."
"Monday, December 11, 2017","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Two bedroom furnished penthouse. Large terrace, country and sea views, garage, airspace. €360,000. No agents. Phone 7928 7054."
"Monday, December 11, 2017","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Two bedroom, luxury penthouse with views, including airspace, one-car garage. €360,000. Phone 7943 3986."
"Monday, December 11, 2017","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Two bedrooms €230,000 (126sqm); three bedrooms €250,000 (143sqm). Beautiful block currently being built. For more info and viewings phone agent now on 9922 4200."
"Monday, December 11, 2017","
Property For Sale
BAĦRIJA. Three bedroom apartment, 147sqm, finished, yard, garage €175,000. Phone 9942 4194."
