Date,Property Description
"Monday, January 22, 2018",
"Monday, January 22, 2018","
Property For Sale
100% FOCUSED on quality properties. (Excel Homes Real Estate Ltd) www.Excel.com.mtPhone 9945 1255,2141 3355."
"Monday, January 22, 2018","
Property For Sale
BUĠIBBA. Apartments being built, finished excluding bathroom, internal doors, open plan, bathroom/ ensuite, three bedrooms, balcony, lift. €153,000. Phone 9993 9956."
"Monday, January 22, 2018","
Property For Sale
GOZO, XEWKIJA. A three bedroom corner apartment with balconies.€110,000. Phone 9942 2146."
"Monday, January 22, 2018","
Property For Sale
ST JULIANS. excellent location, large bright 3double-bedroom apartment,half a block from sea, study area, walk-in closet,bathroom, new fitted kitchen, new appliances, dining room, living room withfireplace, fully airconditioned, ceiling fans, new double-glazed aluminum windows and balcony, box room, lift. Use of roof. €375,000. Email [email protected] Phone owner 9936 7774."
"Monday, January 22, 2018","
Property For Sale
10 PRICE REDUCTIONS this week on properties for Sale at Ben Estates Ltd. Visit our website on www.benestates.com, or phone 9999 9983. "
"Monday, January 22, 2018","
Property For Sale
100% FOCUSED on quality properties. (Excel Homes Real Estate Ltd) www.Excel.com.mtPhone 9945 1255,2141 3355."
"Monday, January 22, 2018","
Property For Sale
ATTARD. 200sqm plot in Misraħ Kola with permits for a villa. €580,000. Phone Joe 9901 1837"
"Monday, January 22, 2018","
Property For Sale
ATTARD. 290sqm corner ground floor maisonette offering great potential. Phone 9949 9337."
"Monday, January 22, 2018","
Property For Sale
ATTARD. Bright first floor maisonette. Block of two. Part of roof. An interconnecting one car garage included. €235,000. Phone 9944 9280."
"Monday, January 22, 2018","
Property For Sale
ATTARD. Groundfloor elevated highly finished squarish two / three bedroom maisonette with kitchen. €245,000. Phone 9945 3678"
"Monday, January 22, 2018","
Property For Sale
ATTARD. Outstanding maisonette. 130sqm. Garage included. Ideal for first time buyers. €320,000. Phone 9944 9280."
"Monday, January 22, 2018","
Property For Sale
ATTARD. Semi detached bungalow. €798,000. Phone us on 9942 4397. "
"Monday, January 22, 2018","
Property For Sale
ATTARD. Semi detached villa in shell form. Phone 7931 8909. "
"Monday, January 22, 2018","
Property For Sale
ATTARD. Semi-detached villa in a sought after area with private pool and ample of space for entertaining. €725,000. Phone9929 8177."
"Monday, January 22, 2018","
Property For Sale
ATTARD. Solitary Maisonette, three bedrooms, large open plan, own airspace. Phone Joe 9901 1837"
"Monday, January 22, 2018","
Property For Sale
ATTARD. Three bedroom semi-detached bungalow. Very well kept. Not to be missed. €820,000. Phone 7904 4543."
"Monday, January 22, 2018","
Property For Sale
ATTARD. Two bedroom apartment with half private roof.Phone/ message 7946 3278."
"Monday, January 22, 2018","
Property For Sale
ATTARD. Two plots for semi-detached with pool to be sold with permit. 200sqm each, great location. €580,000 and €620,000. Can be sold separately. No agents. Phone Josienne 7979 3379."
"Monday, January 22, 2018","
Property For Sale
ATTARD. Villa 430sqm, country views, three bedrooms,back yard, two car garage, ideal for development .€900,000. Phone 7777 9010."
"Monday, January 22, 2018","
Property For Sale
BAĦAR IĊĊAGĦAQ. 150sqm Beautifully finished three bedroom. Second floor, near green area. Freehold, garages available. Won't last long on the market. €350,000. Phone 7905 1578 for viewings. "
"Monday, January 22, 2018","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Highly finished ground floor maisonette with large backyard located walking distance to the sea. €250,000. Phone 7990 0738."
"Monday, January 22, 2018","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. New development enjoying views, Fantastic location, from €235,000. Phone 9949 8531."
"Monday, January 22, 2018","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Three bedroom apartment on plan to be sold highly finished, including lock up garage. €320,000. Phone 7996 3357."
"Monday, January 22, 2018","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Two bedrooms (126sqm) €230,000. Three bedrooms (143sqm) €250,000. Beautiful block currently being built. Phone 9922 4200 for more information and viewings."
"Monday, January 22, 2018","
Property For Sale
BAHRIJA. Apartment, 138sqm, three bedrooms, garage. €210,000. Phone 99713235. "
"Monday, January 22, 2018","
Property For Sale
BAHRIJA. Elevated ground floor maisonette currently in shell form. Three bedrooms, box room, back yard. sold finished excluding internal doors and bathroom. €245,000. Optional garages available. Phone 9945 6500."
"Monday, January 22, 2018","
Property For Sale
BALZAN, San Anton area.Penthouse, four bedroom,202sqm,terrace, splash pool, on-plan. Finished. €535,000. Phone 9939 7537."
"Monday, January 22, 2018","
Property For Sale
BALZAN. Apartmentopen plan, threebedrooms, balcony, terrace, own roof, airspace, washroom. €170,000. Phone 7708 7867."
"Monday, January 22, 2018","
Property For Sale
BALZAN. Rare to come by, three bedroom converted townhouse with charming garden. No Agents. Phone 7933 4118."
"Monday, January 22, 2018","
Property For Sale
BALZAN. Semi detached villa . €855,000. Phone us on 9942 4397."
"Monday, January 22, 2018","
Property For Sale
BALZAN. Three bedroom apartments being sold including bathrooms and doors. Prices starting from €256,000. Phone 7923 2369. "
"Monday, January 22, 2018","
Property For Sale
BALZAN. Two bedroom apartment and one bedroom penthouse will be semi finished to high standards by end 2018. €160,000. Phone 7905 6641."
"Monday, January 22, 2018","
Property For Sale
BALZAN. Two bedroom apartment on plan. Finished 2018. €175,000. Phone 7989 0362."
"Monday, January 22, 2018","
Property For Sale
BALZAN. Unconverted townhouse with own airspace right the village center. €245,000. Phone 7990 0738."
"Monday, January 22, 2018","
Property For Sale
BALZAN. Well kept semi detached villa 286sqm, ten car garage. Phone 9963 5068."
"Monday, January 22, 2018","
Property For Sale
BIDNIJA. Bungalow, 1400sqm, three bedrooms, two car garage, 1100sqm, garden, space for pool, deck area, panoramic views. €1,285,000. Phone 9942 2256."
"Monday, January 22, 2018","
Property For Sale
BIDNIJA. Three bedroom converted house of character with terrace, back garden and pool. €760,000. Phone 9929 1581."
"Monday, January 22, 2018","
Property For Sale
BIRGUMA. Very large luxuriously finished and furnished three bedroom apartment with interconnecting two car garage. €385,000. Phone agent on{00d0c9ea79f9bace118c8200aa004ba90b0200000081000000070000005f0062006c0061006e006b0000000303000000000000c00000000000004600001300000074656c3a2b3335362037393037203934313500ffffadde00000000000000000000000000000000000000000000000000000000000000000c000000670000006c000000000000006f00008000002800201400f4200019"
"Monday, January 22, 2018","
Property For Sale
BIRKIRKARA, Fleur De Lys Road. Unconverted two bedroom townhouse with possibility to extend two further floors or to convert into office block. €150,000. Phone 7981 8181."
"Monday, January 22, 2018","
Property For Sale
BIRKIRKARA, Iklin area. Site measuring 11mx16 on top of third party garage (4+1 area). €265,000. No agents. Phone 7977 7575."
"Monday, January 22, 2018","
Property For Sale
BIRKIRKARA, Ta' Paris. 230Sqm highly finished, 11 room apartment with unusual layout, two yards and two car garage. €270,000. No agents. Phone9900 8561. "
"Monday, January 22, 2018","
Property For Sale
BIRKIRKARA, Ta' Paris. Highly finished apartment 225sqm, three yards. €255,000. Phone 9963 5068."
