Date,Property Description
"Monday, October 17, 2016",
"Monday, October 17, 2016","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd. www.Excel.com.mt Phone 9945 1255, 2141 3355."
"Monday, October 17, 2016","
Property For Sale
17,397 PROPERTIES for sale on Malta' s best rated property website: www.simonestates.com Phone 2388 0026, 7979 8282."
"Monday, October 17, 2016","
Property For Sale
PIETÁ. Brand new, three bedrooms, two bathrooms, washroom, back terrace 153sqm. €150,000. Phone 7940 5038."
"Monday, October 17, 2016","
Property For Sale
QAWRA, central. First floor, fully furnished three bedroom flat. Two balconies, spare toilet, large sitting / dining room. €150,000. Phone 7957 2080 or 2141 5754. "
"Monday, October 17, 2016","
Property For Sale
SAN PAWL TAT-TARĠA. One of the few fully detached bungalows built in the 70s and renovated recently, spread on .11ha (tumolo). €1,800,000. Phone 9942 7372."
"Monday, October 17, 2016","
Property For Sale
SWIEQI. Penthouse. Bright, airy, two bedrooms, spacious front terrace. €268,000. Phone 9988 5979."
"Monday, October 17, 2016","
Property For Sale
1% ANNE PULLICINO sensara www.anneproperties.com Phone 9942 2749."
"Monday, October 17, 2016","
Property For Sale
10 PRICE REDUCTIONS this week on properties for sale at Ben Estates Ltd. Visit our website www.benestates.com or phone 9999 9983."
"Monday, October 17, 2016","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd. www.Excel.com.mt Phone 9945 1255, 2141 3355."
"Monday, October 17, 2016","
Property For Sale
17,397 PROPERTIES for sale on Malta' s best rated property website: www.simonestates.com Phone 2388 0010, 7900 8287."
"Monday, October 17, 2016","
Property For Sale
ATTARD, Misraħ Kola. 300sqm plot for a semi-detached villa with approved PA permits. €550,000. Phone 9948 8554."
"Monday, October 17, 2016","
Property For Sale
ATTARD, Misraħ Kola. Four bedroom, modern semi-detached villa, garden. €40,000. Phone 7944 0132."
"Monday, October 17, 2016","
Property For Sale
ATTARD, Tal-Mirakli area. First floor, three bedroom maisonette. €240,000, garage optional. Phone 9940 3955."
"Monday, October 17, 2016","
Property For Sale
ATTARD. €260,000. Elevated, well finished, three bedroom groundfloor maisonette facing a green area. Only one unit over property. Phone 7900 2400."
"Monday, October 17, 2016","
Property For Sale
ATTARD. Brand new, three bedroom, luxury finished maisonette facing green area. Kitchen / living / dining, three double bedrooms, two bathrooms, internal + back yards. €300,000, optional basement garages available. Phone 7928 3504."
"Monday, October 17, 2016","
Property For Sale
ATTARD. Bright, fully furnished airy apartment consisting of large open plan kitchen / dining / living, three bedrooms, bathroom, study. New on the market. €234,000, two-car garage optional. Phone 7928 3504."
"Monday, October 17, 2016","
Property For Sale
ATTARD. Bungalow. Entrance hall, formal living, kitchen / dining facing pool area, three bathrooms, full basement garage, flatlet. €845,000. Phone 9967 0019."
"Monday, October 17, 2016","
Property For Sale
ATTARD. Detached bungalow in the old part of Attard, facing Wied is-Sewda countryside. Pool, garden, flatlet. Total area 700sqm. €890,000. Phone 9947 6945."
"Monday, October 17, 2016","
Property For Sale
ATTARD. Finished two-car garage, tiles and doors. €34,000 FH. Phone 9945 7547. "
"Monday, October 17, 2016","
Property For Sale
ATTARD. Furnished four bedroom terraced house with unobstructed country views. €530,000, interconnecting eight-car garage included. Phone 7974 7727."
"Monday, October 17, 2016","
Property For Sale
ATTARD. Garages at basement level starting from €16,000. Phone 7947 8478."
"Monday, October 17, 2016","
Property For Sale
ATTARD. Groundfloor elevated maisonette with three-car interconnecting garage included, comprising open plan kitchen / living, utility room, three bedrooms, one bathroom, en-suite, study, large yard.€313,000.Phone 7744 2745."
"Monday, October 17, 2016","
Property For Sale
ATTARD. Groundfloor maisonette, best location. Three bedrooms, two yards, three-car garage, car port. €298,000. Phone 9949 5041."
"Monday, October 17, 2016","
Property For Sale
ATTARD. Maisonette. Furnished, three bedrooms, back yard, interconnecting four-car garage. €320,000. Highly recommended. Phone 9938 3033."
"Monday, October 17, 2016","
Property For Sale
ATTARD. Modern, large, three bedroom luxury apartment with oak fitted kitchen cupboards. €215,000, garage optional. Phone 9950 9048."
"Monday, October 17, 2016","
Property For Sale
ATTARD. Nicely finished three bedroom maisonette with half roof. €260,000. Phone Donald 9949 8660."
"Monday, October 17, 2016","
Property For Sale
ATTARD. Three bedroom, partly furnished maisonette with large yard. €300,000. Phone 9921 2005."
"Monday, October 17, 2016","
Property For Sale
ATTARD / Naxxar / Mosta: houses of character, terraced houses, flats, maisonettes, bungalows, plots. Phone 7921 1403. "
"Monday, October 17, 2016","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Duplex apartment, quiet location. Roof terrace with views, large open plan, three bedrooms. €315,000. Phone 9929 7999."
"Monday, October 17, 2016","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Luxuriously finished, three bedroom and wide fronted penthouse located at level 5, having a large terrace with private pool overlooking Madliena cliffs and sea views, communal pool, three-car lock-up garage. Phone 7949 3537."
"Monday, October 17, 2016","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. New luxury bungalow. Flatlet, garage, pool, garden. Magnificent views. €1,400,000. Phone 9925 2868."
"Monday, October 17, 2016","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. One bedroom first floor apartment in a quiet area, with communal pool. €139,000. Phone 9959 5595."
"Monday, October 17, 2016","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Three bedroom maisonette, apartments or penthouse being sold on plan. Starting from €265,000. Phone 9966 8899."
"Monday, October 17, 2016","
Property For Sale
BAĦAR IĊĊAGĦAQ. Two spacious apartments being sold together (one price), comprising open plan kitchen / living / dining, one double bedroom, one bathroom. Fully furnished, including air-conditioning units.Lift.€250,000. Phone 7744 2745."
"Monday, October 17, 2016","
Property For Sale
BAĦRIJA. Duplex, highly finished four bedroom penthouse with outstanding country / sea view. €415,000. Phone 7708 1411."
"Monday, October 17, 2016","
Property For Sale
BAĦRIJA. Semi-finished penthouse, block of eight units. Three bedrooms, two bathrooms, back / front terraces enjoying views. €220,000, garage optional. Phone 9945 0827."
"Monday, October 17, 2016","
Property For Sale
BALZAN, central. Three bedroom, first floor apartment in a block of four. €260,000. Phone 7943 1188."
"Monday, October 17, 2016","
Property For Sale
BALZAN. Large maisonette. Massive garden, three / four bedrooms, two-car garage, separate two bedroom flatlet, 350sqm mature garden, ample space for pool. €460,000. Phone 9980 1017."
"Monday, October 17, 2016","
Property For Sale
BALZAN. Quiet area. Three bedroom, two bathroom groundfloor maisonette. Eight large rooms, yard. €235,000. Phone 9949 2577."
"Monday, October 17, 2016","
Property For Sale
BALZAN. Three bedroom highly finished maisonette, own roof, one-car garage. €245,000. Phone 9925 2196."
"Monday, October 17, 2016","
Property For Sale
BALZAN. Townhouse. One bedroom back yard, own roof. Permit to build second bedroom. Converted, minor works remaining. €195,000 FH, negotiable. Phone 7946 9469."
"Monday, October 17, 2016","
Property For Sale
BALZAN. Two bedroom renovated apartment ideal as a first home / rental investment. €159,950. Phone 7970 1188."
"Monday, October 17, 2016","
Property For Sale
BIRGUMA. Highly finished four bedroom villa having large pool / deck area with extended views from its roof. €875,000. Phone 7981 8181."
"Monday, October 17, 2016","
Property For Sale
BIRKIRKARA. Corner site, 8 x 20m, on a main road. €270,000. Phone 7900 2400."
"Monday, October 17, 2016","
Property For Sale
BIRKIRKARA. First floor, ready to move into three bedroom maisonette. €230,000. Phone 9907 4654."
"Monday, October 17, 2016","
Property For Sale
BIRKIRKARA. Fully furnished, two bedroom designer penthouse, quiet area. Jacuzzi, views. Great rental investment. €215,000. Phone 7708 1411."
"Monday, October 17, 2016","
Property For Sale
BIRKIRKARA. Groundfloor three bedroom apartment with yard. €135,000. Phone 9999 9982."
"Monday, October 17, 2016","
Property For Sale
BIRKIRKARA. Groundfloor, corner apartment in lovely development. Hall, large kitchen / living / dining, three bedrooms balcony. €215,000. Phone 7900 5544."
"Monday, October 17, 2016","
Property For Sale
BIRKIRKARA. Priced for quick sale. Three bedroom, first floor, fully furnished apartment ready to move into. Only €139,500. Washroom and shared roof included. Phone 9945 6442."
"Monday, October 17, 2016","
Property For Sale
BIRKIRKARA. Semi-detached maisonette. Three / four bedrooms, with one-car plus three-car drive-in. €296,000. Phone 9920 0968."
"Monday, October 17, 2016","
Property For Sale
BIRKIRKARA. Shell form, first floor maisonette with airspace. €165,000. Phone 9967 0019."
"Monday, October 17, 2016","
Property For Sale
BIRKIRKARA. Terraced house. Three double bedrooms, three-car garage plus airspace. €250,000. Phone 7942 1901."
"Monday, October 17, 2016","
Property For Sale
BIRKIRKARA. Three bedroom terraced house with underlyingthree + car street level garage. Can be soldseparately. €250,000. Phone 7906 2949."
"Monday, October 17, 2016","
Property For Sale
BIRKIRKARA. Two bedroom furnished apartment. €132,000, garage optional. Phone 7942 7813."
"Monday, October 17, 2016","
Property For Sale
BIRKIRKARA. Unconverted townhouse, good sized garden. Needs work. €240,000. Phone 7931 0238."
"Monday, October 17, 2016","
Property For Sale
BIRŻEBBUĠA. 112sqm, three bedroom apartment with an open plan living and a sizeable terrace. €127,500. Phone 9902 7465."
"Monday, October 17, 2016","
Property For Sale
BIRŻEBBUĠA. Corner shell form terraced house. Three bedrooms, open plan living area, four-car garage. €245,000. Phone 9902 7465."
"Monday, October 17, 2016","
Property For Sale
BIRŻEBBUĠA. Corner terraced house including five-car garage. €230,000. Phone owner 7903 9999."
"Monday, October 17, 2016","
Property For Sale
BUĠIBBA (St Simon Street). One bedroom apartment with study, on plan. €115,000. Phone 7786 8677."
"Monday, October 17, 2016","
Property For Sale
BUĠIBBA. Completely finished seafront apartment. Hall leading to a spacious combined kitchen/ living / dining, front terrace, box room, bathroom / en-suite, three double bedrooms, two back balconies. €357,000. Phone 7957 9360."
"Monday, October 17, 2016","
Property For Sale
BUĠIBBA. New on the market, two bedroom furnished apartment. €135,000. Phone 9905 1113."
"Monday, October 17, 2016","
Property For Sale
BUĠIBBA. Rental investment. 120sqm three bedroom apartment, front and back balcony, lift. €129,000. Phone 9945 6500."
"Monday, October 17, 2016","
Property For Sale
BUĠIBBA. Restaurant / pizzeria. Perfect location, with a good reputation, 200 capacity, two bars. Good clientele. €1,200,000. Phone 7957 9360."
"Monday, October 17, 2016","
Property For Sale
BUĠIBBA. Three bedroom terraced house with large terrace and basement. €390,000. No agents. Phone 7931 0597."
"Monday, October 17, 2016","
Property For Sale
BUĠIBBA. Two bedroom fully furnished apartment, large balcony. €122,000. Phone 7953 3254."
"Monday, October 17, 2016","
Property For Sale
BUĠIBBA / ST PAUL' S. Duplex. Two bedrooms, kitchen / living, bathroom, back yard, front balcony with sea views. €120,000. Phone 9949 7468."
"Monday, October 17, 2016","
Property For Sale
BURMARRAD. Large, new, luxurious three bedroom flat. €160,000. Phone 9950 9048."
"Monday, October 17, 2016","
Property For Sale
COSPICUA (Bormla). Corner block of apartments situated a stone' s away from marina. Three floors, with views. €180,000. Phone 7978 8888."
"Monday, October 17, 2016","
Property For Sale
COSPICUA (Bormla). Five room unconvertedhouse of character in a small alley. €110,000. Phone 7989 0911."
"Monday, October 17, 2016","
Property For Sale
COSPICUA (Bormla). Good rental investment. Furnished, one bedroom maisonette. €80,000. Phone 7906 0714."
"Monday, October 17, 2016","
Property For Sale
COSPICUA (Bormla). Shell form second floor maisonette with a room at ground level. Two or three double bedrooms, kitchen / dining / living and two bathrooms and outdoor space. €110,000. Phone 7974 7738."
"Monday, October 17, 2016","
Property For Sale
COSPICUA (Bormla). Unconverted three bedroom townhouse. €210,000. Phone 7930 2133."
"Monday, October 17, 2016","
Property For Sale
DINGLI. Apartment in small block, having an open plan kitchen / living / dining (main en-suite) + bathroom. €136,500. Phone 7948 6346."
"Monday, October 17, 2016","
Property For Sale
DINGLI. Groundfloor maisonette having half ownership of roof, being sold fully furnished. €275,000. Phone 7942 9239."
"Monday, October 17, 2016","
Property For Sale
DINGLI. Solitary apartment with three spacious bedrooms. €160,000. No agents. Phone 7931 0597."
"Monday, October 17, 2016","
Property For Sale
DINGLI. Three bedroom terraced house. €355,000. No agents. Phone 7931 0597."
"Monday, October 17, 2016","
Property For Sale
FGURA. 80 x 21ft terraced house. Three double bedrooms, 40sqm back yard, garage. Ready to move in. €300,000. Phone 9949 5041."
"Monday, October 17, 2016","
Property For Sale
FGURA. Finished three bedroom apartment. Kitchen / living / dining, bathroom, en-suite, lift. Bargain, €116,000. Phone 7980 2750 or 7923 1275. "
"Monday, October 17, 2016","
Property For Sale
FGURA. Groundfloor maisonette. No stairs, street level, three bedrooms, with street level interconnecting one-car garage, back yard. The maisonette is underlying only one first floor maisonette. Phone owner 9945 0822."
"Monday, October 17, 2016","
Property For Sale
FGURA. Large, ready to move into groundfloor maisonette with three bedrooms, yards and interconnected street level garage. €143,000. Phone 9932 3741."
"Monday, October 17, 2016","
Property For Sale
FGURA. New block of apartments with three bedrooms, two bathrooms, living, kitchen, open plan with verandahs, yard or part of roof, finished with bathrooms/ doors. €105,000 (Lm45,000). Phone 7992 5513. "
"Monday, October 17, 2016","
Property For Sale
FGURA. Newly finished three bedroom penthouse. €160,000. Phone 9972 7242."
"Monday, October 17, 2016","
Property For Sale
FGURA. Spacious, corner, finished apartment with views, open plan, two bedrooms, finished bathroom and huge veranda. €87,500. Phone owner 9980 5238."
"Monday, October 17, 2016","
Property For Sale
FGURA. Two / three bedroom, new, highly finished maisonettes, apartments and a 280sqm penthouse. Good location. From €120,000. Phone 9999 9982."
"Monday, October 17, 2016","
Property For Sale
FLORIANA. Block of three apartments with permits for duplex penthouse. Amazing 12-15% short let return. €470,000. Phone 9905 6766."
"Monday, October 17, 2016","
Property For Sale
FLORIANA. Corner townhouse situated in a prime location overlooking the granaries square (fosos). Perfect conversion for short lets or office. €695,000. Phone 9905 6766."
"Monday, October 17, 2016","
Property For Sale
FLORIANA. Double fronted, second floor, two bedroom maisonette, five minutes' walk to Valletta. €140,000. Phone 9905 6766."
"Monday, October 17, 2016","
Property For Sale
FLORIANA. Duplex penthouse with sea views. Amazing short let investment with 10%+ yield. €175,000. Phone 9905 6766."
"Monday, October 17, 2016","
Property For Sale
FLORIANA. One-off opportunity. Townhouse split into three separate units. €470,000. Phone 2277 0000."
"Monday, October 17, 2016","
Property For Sale
FLORIANA. Site on a quiet street, a minutes' walk to granaries square (fosos) and five minutes to Valletta. 4 +1 area. €500,000. Phone 9905 6766."
"Monday, October 17, 2016","
Property For Sale
FLORIANA. Two bedroom, unconverted duplex maisonette. Traditional Maltese door, balcony and more features. €265,000, negotiable. Phone 9926 3750."
"Monday, October 17, 2016","
Property For Sale
GĦADIRA. Two bedroom, furnished groundfloor apartment. €129,000. Phone 7942 7813."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. 200sqm three bedroom apartment with large open plan, kitchen / living / dining with nice terrace. Open views, quiet area and highly finished block. €240,000, garage optional. Phone 7990 0378."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. A highly finished apartment in a small block of apartments situated on a quietstreet.Consisting ofa large open plan living / dining, kitchen, three double bedrooms (one with en-suite), box room, laundry area, guest bathroom,and front / back balconies. Price includestwo-car garage at basement level. €280,000. Phone 9988 0271."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. A large, two bedroom, finished apartment. €165,000. Phone 9982 8919."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. Beautifully and tastefully converted two bedroom house of character. To see it is to love it. €och315,000. No agents. Phone 9932 1039."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. Elevated, fully furnished, groundfloor, three bedroom maisonette with half private roof. Finished and must be seen. €270,000, with two-car garage and car space. Phone 7990 0378."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. Highly finished, modern, three bedroom maisonette opposite an ODZ area and a three-car garage. €388,000. Phone 7952 4407."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. Newly built, three bedroom, fourth floor penthouse, two bathrooms. Excellent view plus sea views. Direct from owner. Finished, €280,000. Phone 9940 7214 or 9982 0145. "
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. Nicely converted two bedroom townhouse in prime location. €och315,000. No agents.Phone James 9949 3147."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. On plan, luxury, very spacious three bedroom / four bathroom apartment. €292,000, optional garages available. Phone 9982 2666."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. Spacious apartment. Kitchen / living / dining, three bedrooms with balconies, utility room, two bathrooms, large terrace. €266,000. Phone 9981 1981."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. Spacious nine room townhouse. Garden, courtyard, garage. Requires modernizing. €578,000. Phone 9947 3268."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. Spacious penthouse measuring approx. 233sqm, located in a quiet neighbourhood. Ideal as a family home. €425,000. Phone Paul 7947 6218."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. Townhouse, quiet area. Three bedrooms, garden. €och279,000. Phone 9939 5686."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. Two bedroom, totally converted, excellent house of character. €315,000. No agents. Phone Josienne 7979 3379."
"Monday, October 17, 2016","
Property For Sale
GĦARGĦUR. Unconverted,structurally donein shell form, finishing required. Three bedroom house of character, spacious garden with pool. €495,000. Phone 9947 6949."
"Monday, October 17, 2016","
Property For Sale
GĦAXAQ. .55ha (five tumoli) of agricultural land with road access.Phone 7701 8977."
"Monday, October 17, 2016","
Property For Sale
GĦAXAQ. 150sqm, finished, three bedroom apartment. Bargain, €140,000. Phone 7735 1729."
"Monday, October 17, 2016","
Property For Sale
GĦAXAQ. 320sqm historic property. Arched rooms, garage, large central courtyard, country views. €550,000. Excellent location. Phone 7701 8977."
"Monday, October 17, 2016","
Property For Sale
GĦAXAQ. New, luxuriously finished, three bedroom flat, €118,000. Phone 9991 9343."
"Monday, October 17, 2016","
Property For Sale
GĦAXAQ. Plot of land having a footprint of approximately 400sqm, ideal for a three bedroom house with pool / garden. Phone 9995 7770."
