Date,Property Description
"Wednesday, June 20, 2018",
"Wednesday, June 20, 2018","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd www.Excel.com.mt Phone 9945 1255, 2141 3355."
"Wednesday, June 20, 2018","
Property For Sale
ATTARD. Very centrally located exquisite palazzo accommodating ample grand rooms on two floors, a pictureque 200sqm mature garden and central courtyard. A promising business opportunity for multiple offices, a boutique hotel, international language school, bistro wine bar, tea rooms, etc. No agents please. Interested parties kindly phone owner 9924 8248."
"Wednesday, June 20, 2018","
Property For Sale
BIRKIRKARA. Furnished, large three bedroom penthouse with garage and much more. €295,000. Phone 7947 0510."
"Wednesday, June 20, 2018","
Property For Sale
GĦARGĦUR. Newly finished, large, 260sqm,third floor, three bedroom apartment. Open plan with front and back terraces. €390,000, garage included. Phone 9947 1232."
"Wednesday, June 20, 2018","
Property For Sale
GOZO, NADUR. Cliff-edge four bedroom house. Country / sea views, pool. Unique. €499,000. Phone 9949 1115."
"Wednesday, June 20, 2018","
Property For Sale
GOZO, SANNAT. Furnished two bedroom penthouse. Terrace, two bathrooms, lift. €160,000, including airspace. Phone 7967 9111."
"Wednesday, June 20, 2018","
Property For Sale
GOZO, VICTORIA. A four bedroom apartment, walking distance from Victoria centre, sold in shell form. €175,000. Phone 9942 2146."
"Wednesday, June 20, 2018","
Property For Sale
LIJA. New, highly finished, 150sqm apartment with washroom, part of roof and garage. Must view. €285,000. Phone 7947 0510."
"Wednesday, June 20, 2018","
Property For Sale
MOSTA. Three double bedroom terraced house having a six-car garage, sitting room and separate kitchen / dining, a small back garden, roof, washroom. €532,000 FH. Phone 7972 8893."
"Wednesday, June 20, 2018","
Property For Sale
MSIDA. Built and being finished, close to marina. Four x two bedroom apartments. Kitchen / living / dining, two bathrooms and balcony. Sold finished including doors and bathrooms. From €170,000 to €185,000. Phone 9949 8806."
"Wednesday, June 20, 2018","
Property For Sale
SLIEMA. Three bedroom finished apartment, walking distance to seafront. €305,000. Phone 7949 7440."
"Wednesday, June 20, 2018","
Property For Sale
ST JULIANS. 160sqm, three bedroom, ready to move into, bright and airy apartment. €415,000, interconnecting garage included. Phone 7947 1661."
"Wednesday, June 20, 2018","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd www.Excel.com.mt Phone 9945 1255, 2141 3355."
"Wednesday, June 20, 2018","
Property For Sale
GOZO, VICTORIA. A three bedroom centrally located apartment with distant sea and country views. €190,000. Phone 9942 2146."
"Wednesday, June 20, 2018","
Property For Sale
GOZO. Protected area. Property on huge plot of 1,000sqm. 17th century style, surrounding country and sea views. Garden openings, large open plan kitchen / dining / living area 100sqm, four double bedrooms, bathrooms with terraces. Large pool area. €580,000. Phone +33642 156094."
"Wednesday, June 20, 2018","
Property For Sale
LIJA. New, highly finished, 150sqm apartment with washroom, part of roof and garage. Must view. €285,000. Phone 7947 0510."
"Wednesday, June 20, 2018","
Property For Sale
MADLIENA, High Ridge. Groundfloor maisonette being sold fully finished to detail and ready to move into. Three bedrooms, lock-up garage and much more. For more information phone 7949 4923."
"Wednesday, June 20, 2018","
Property For Sale
QAWRA. Three double bedroom apartment. Must view. €158,000. Phone 7947 0510."
"Wednesday, June 20, 2018","
Property For Sale
ST JULIANS, The Podium. One bedroom, highly finished and furnished maisonette. €210,000. Phone 7947 1661."
"Wednesday, June 20, 2018","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd www.Excel.com.mt Phone 9945 1255, 2141 3355."
"Wednesday, June 20, 2018","
Property For Sale
GOZO, XAGĦRA. A two bedroom apartment with small back yard. €89,000.Garage optional. Phone 9942 2146."
"Wednesday, June 20, 2018","
Property For Sale
ST JULIANS. 160sqm, three bedroom, ready to move into, bright and airy apartment. €415,000, interconnecting garage included. Phone 7947 1661."
"Wednesday, June 20, 2018","
Property For Sale
10 PRICE REDUCTIONS this week on properties for sale at Ben Estates Ltd. Visit our website www.benestates.com or phone 9999 9983."
"Wednesday, June 20, 2018","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd www.Excel.com.mt Phone 9945 1255, 2141 3355."
"Wednesday, June 20, 2018","
Property For Sale
ATTARD, Misraħ Kola. Site for a semi-detached villa in this most sought after area. €750,000. Phone 9942 5303."
"Wednesday, June 20, 2018","
Property For Sale
ATTARD. 52sqm land. L-shaped, 2+1 zone, ideal for a small home. €173,000. Phone 7777 9012."
