Date,Property Description
"Tuesday, January 10, 2017",
"Tuesday, January 10, 2017","
Property For Sale
ĦAXAQ. Three bedroom terraced house in shell form. €och198,500. Phone 7947 0510."
"Tuesday, January 10, 2017","
Property For Sale
GŻIRA. Large, three bedroom, partly furnished apartment. €199,000. Phone 7940 5038."
"Tuesday, January 10, 2017","
Property For Sale
MARSASCALA. Open views, luxury three bedroom apartments in Żonqor. €och289,000. Phone 7947 0510."
"Tuesday, January 10, 2017","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Brand new three bedroom apartment. Spacious front terrace, unobstructed country / sea views. €265,000. Phone 9980 1017."
"Tuesday, January 10, 2017","
Property For Sale
SALE OF commercial property for immediate investment. Leased to third parties at a good rent. 130sqm area with a Class 4 permit. €250,000. Interested parties please phone 7924 5014."
"Tuesday, January 10, 2017","
Property For Sale
ST VENERA. Modern, fully furnished, two bedroom penthouse, large terrace. €165,000. Phone 7940 5038."
"Tuesday, January 10, 2017","
Property For Sale
10 PRICE REDUCTIONS this week on properties for sale at Ben Estates Ltd. Visit our website www.benestates.com or phone 9999 9983."
"Tuesday, January 10, 2017","
Property For Sale
100% FOCUSED on quality properties. Excel Homes Real Estate Ltd. www.Excel.com.mt Phone 9945 1255, 2141 3355."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD, Misraħ Kola. 290sqm plot for semi-detached villa with permits. Phone 9926 4468."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD, Misraħ Kola. Highly finished, partly furnished, modern, three bedroom apartment. Study (extra bedroom), bathroom, en-suite, large front balcony. €234,000. Phone 7948 6346."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD, Misraħ Kola. Terraced house. Four bedrooms, spacious back yard, one-car garage. €480,000. Phone 7947 8858."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. 125sqm, two bedroom penthouse. Countryside views, many extras. €320,000. Phone 7906 0714."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. 170sqm, three bedroom groundfloor maisonette. 35sqm back yard, open plan, three bedrooms, two en-suite, bathroom. Completion December 2017. €270,000. Phone 7928 3504."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. A highly finished semi-detached villa set on approximately 850sqm of land, situated in an excellent residential location. Layout comprises an entrance hall, lounge / dining, bar area, living room, dining room, utility room, fitted kitchen / breakfast overlooking the swimming pool with ample deck area and surrounding garden and bathroom with a sauna and Jacuzzi. Upstairs one finds three double bedrooms (main with a walk-in wardrobe) a bathroom and a laundry room on roof level. This magnificent residence further comprises a three-car drive-in leading to a four-car lock-up garage at street level. €1,350,000. Direct from owner. Phone 7949 3994."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. A splendid four bedroom townhouse built in the early 1900s and tastefully refurbished and restored. Set in an exceptional area of the village, neighbouring Villa Bologna. Complemented by a swimming pool, a south-facing sun lounge and mature garden with a fish pond and fruit trees. No agents please. For private viewings please phone 9902 9449."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. Bargain priced one bedroom penthouse, sold finished. €132,000. Phone 7906 0714."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. Centrally located three bedroom / two bathroom apartment. Large open plan. €185,000. Phone 7988 3644."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. Converted, three bedroom house of character. Central courtyard, good sized terrace, spacious living / dining room, fully fitted kitchen. €320,000. Phone 7948 6346."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. House of character withfull roof with the possibility of pool. €425,000. Phone 7985 8239."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. Luxuriously finished, three bedroom penthouse. Massive terrace, views. €375,000. Phone 7906 0714."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. One bedroom penthouse €165,000; three bedroom apartment €175,000. Situated in a quiet but central location close to all amenities, to be sold on plan. No agents please. Phone owner 7960 0000, mornings only."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. Penthouse with pool, over 160sqm. Two terraces, 40sqm open plan, three double bedrooms, two walk-ins, two en-suite. Completion December 2017. €320,000, car space included. Phone 7928 3504."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. Semi-detached duplex maisonette in mint condition, comes with large yard, three-car garage. €380,000. Phone 7942 9239."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. Structurally sound, unconvertedcorner house of character.10roomsallsurrounding a25sqm central courtyard. Town core location,easy access, quietpart. Unwanted inheritance. €360,000, negotiable. Phone 9949 7518."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. Terraced house, 23 x 110. Spacious back garden, kitchen/ sitting / dining, four bedrooms, terrace, garage. €455,000. Phone sensar 7748 5858."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD. Three bedroom apartment over 180sqm. Two terraces, 60sqm open plan, three double bedrooms, two walk-ins, two en-suite. Completion December 2017. €250,000. Phone 7928 3504."
"Tuesday, January 10, 2017","
Property For Sale
ATTARD / Naxxar / Mosta: houses of character, terraced houses, maisonettes, flats, bungalows, plots. Phone 7921 1403."
"Tuesday, January 10, 2017","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. 143sqm apartment, deluxe block. Super finish, three bedrooms, large terrace, open views. €230,000, garage optional. Phone 9945 1505."
"Tuesday, January 10, 2017","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Furnished designer penthouse. Large terrace, three bedrooms, lift, garage. €485,000. Phone 7947 8858."
"Tuesday, January 10, 2017","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. New on the market. Three bedroom apartment and penthouse with large terraces overlooking Madliena cliffs and sea views. Phone 7949 3537."
"Tuesday, January 10, 2017","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Terraced house close to beach and countryside. Three bedrooms, three-car garage, possibility to develop. €410,000. Phone 9945 1505."
"Tuesday, January 10, 2017","
Property For Sale
BAĦAR IĊ-ĊAGĦAQ. Unique penthouse with spectacular views, three bedrooms and splash pool. €650,000. Phone 9970 0300."
"Tuesday, January 10, 2017","
Property For Sale
BAĦRIJA. Three bedroom, finished corner apartment, block of three. €191,000. Phone 9942 4194. "
"Tuesday, January 10, 2017","
Property For Sale
BALZAN. Apartment, small block of two. Three bedrooms, fully equipped kitchen / breakfast open plan, ownership of roof. €205,000. Phone 2277 0000."
"Tuesday, January 10, 2017","
Property For Sale
BALZAN. Attractively priced, superbly converted townhouse. Lovely entrance, open plan living / dining with study, two / three bedrooms, spacious back yard and sizable terrace. €259,000. Phone 9947 6949."
"Tuesday, January 10, 2017","
Property For Sale
BALZAN. Detached three bedroom villa on a lovely quiet street. Great value property. €600,000, garage included. No agents. Phone Mike 9932 1039."
"Tuesday, January 10, 2017","
Property For Sale
BALZAN. New on the market, ready to move into townhouse with pool and large garden. Phone agent 9993 7877."
"Tuesday, January 10, 2017","
Property For Sale
BALZAN. New to the market. Three bedroom terraced house in a sought after area. Phone 7945 4704."
"Tuesday, January 10, 2017","
Property For Sale
BALZAN. Townhouse, very well converted. Two bedrooms, back yard, terrace, original features. €244,000. Phone Chris 9931 6144."
"Tuesday, January 10, 2017","
Property For Sale
BIDNIJA. Bargain. Quick sale. Fully converted house of character. Separate kitchen / living / dining, three bedrooms, fireplace, large BBQ deck and pool area. No agents. Phone 9942 7491."
"Tuesday, January 10, 2017","
Property For Sale
BIRGUMA. Shell semi-detached, eight bedroom villa. Garage, pool. €1,600,00. Phone 9947 1222. "
"Tuesday, January 10, 2017","
Property For Sale
BIRKIRKARA, Mrieħel. 126sqm garage, 5.4 x 22.5m (18 x 75ft), brand new. €115,000 FH. Phone 9942 4194."
"Tuesday, January 10, 2017","
Property For Sale
BIRKIRKARA, outskirts. Semi-detached villa with large outdoors. €465,000. Phone 9987 3162."
"Tuesday, January 10, 2017","
Property For Sale
BIRKIRKARA. An already established ready to start business opportunity. €357,000. Phone 7953 7803."
"Tuesday, January 10, 2017","
Property For Sale
BIRKIRKARA. Terraced house, 13 x 67ft). Two bedrooms (can easily be three). €185,000. Phone 9947 1222."
"Tuesday, January 10, 2017","
Property For Sale
BIRKIRKARA.Three bedroom, highly finished apartment. Great location opposite villa area. €240,000. Phone 9945 0385."
"Tuesday, January 10, 2017","
Property For Sale
BIRŻEBBUĠA, central. Three bedroom newly finished apartment with two terraces. €130,000. Phone 9945 3678. "
"Tuesday, January 10, 2017","
Property For Sale
BIRŻEBBUĠA, Tal-Papa area. Terraced house with garage, airspace. Freehold. Phone 9964 4224."
"Tuesday, January 10, 2017","
Property For Sale
BIRŻEBBUĠA. 170sqm, solitary, three / four bedroom maisonette. €269,000. Phone 9972 7242."
"Tuesday, January 10, 2017","
Property For Sale
BIRŻEBBUĠA. Corner solitary maisonette, 168sqm living space, roof. €268,000. Phone 9964 4224."
"Tuesday, January 10, 2017","
Property For Sale
BIRŻEBBUĠA. Spacious apartment just a few meters from Pretty Bay, enjoying own part of roof, overlooking public gardens. €125,000. Phone 7942 1340."
"Tuesday, January 10, 2017","
Property For Sale
BLATA L-BAJDA. Large block of older type apartments. €450,000.No agents. Phone 9909 1000."
"Tuesday, January 10, 2017","
Property For Sale
BUĠIBBA (Tourists Street). Fully operational block of 11 furnished apartments consisting of one, two and three bedrooms; one large showroom, underlying basement, and small office. Total area approximately 276sqm. Direct from owner. Freehold. Phone 7973 2780/3."
"Tuesday, January 10, 2017","
Property For Sale
BUĠIBBA, close to Suncrest Hotel. Highly finished apartment. Spacious open plan, three bedrooms, bathroom / en-suite, front balcony. €165,000. Phone 9995 7770."
"Tuesday, January 10, 2017","
Property For Sale
BUĠIBBA. Seafront, three bedroom furnished apartment. €135,000. Phone 7930 5899."
"Tuesday, January 10, 2017","
Property For Sale
BUĠIBBA. Two bedroom apartment close to all amenities, only seconds away from the promenade. Ideal for rental investment. €98,000. Phone 9993 9956."
"Tuesday, January 10, 2017","
Property For Sale
BUĠIBBA. Two bedroom, designer finished, semi-basement fully furnished maisonette five minutes' walk from Buġibba promenade/ square, large front yard. Luxury block. Total of 88sqm. €123,000. Phone 9900 0480."
"Tuesday, January 10, 2017","
Property For Sale
COSPICUA (Bormla). Corner block. Three storey and roof with permit, near main square. €180,000. Phone 7978 8888."
"Tuesday, January 10, 2017","
Property For Sale
COSPICUA (Bormla). One bedroom duplex maisonette, fully finished and furnished, close to university. Only €95,000.Phone owner7944 5991."
"Tuesday, January 10, 2017","
Property For Sale
COSPICUA (Bormla). Townhouses starting from €115,000. Take advantage of the new scheme and get as much as 70% on renovation expenses when you buy a townhouse in village core. Very good deals available in Cospicua and Senglea (L-Isla). Phone 9937 3635."
"Tuesday, January 10, 2017","
Property For Sale
COSPICUA (Bormla). Very old property with lovely features eligible for new grant scheme. €129,000. Phone 9942 0659. "
"Tuesday, January 10, 2017","
Property For Sale
DINGLI. Country residence built on one floor. Back garden over 500sqm, swimming pool, basement garage. Fantastic views. €875,000. Phone 9948 7331."
"Tuesday, January 10, 2017","
Property For Sale
FGURA. Apartments with three bedrooms, two bathrooms, living / kitchen open plan, yards and part of roof. To be sold finished with bathrooms, doors. €105,000 (Lm45,000). Phone 7926 2048. "
"Tuesday, January 10, 2017","
Property For Sale
FGURA. Highly maintained three bedroom terraced house with five-car street level garage. €298,000. Phone 9986 1713."
"Tuesday, January 10, 2017","
Property For Sale
FGURA. Large, highly finished, two bedroom maisonette, large back yard. €106,500. Phone 9917 0000."
