Date,Property Description
"Tuesday, June 6, 2017",
"Tuesday, June 6, 2017","
Property For Sale
GOZO, GĦASRI. A four double bedroom villa with a pool and unobstructed views of Ta' Pinu Sanctuary. €625,000. Phone 9942 2146."
"Tuesday, June 6, 2017","
Property For Sale
QORMI (St Edward Street). New, large, first floor, three bedroom maisonette. €152,000. Phone 7947 0510."
"Tuesday, June 6, 2017","
Property For Sale
TARXIEN. Finished, corner, new three bedroom apartments close to Joanne Gardens. €105,000. Phone 7947 0510."
"Tuesday, June 6, 2017","
Property For Sale
BIRŻEBBUĠA. 7.8 x 24m (26 x 80ft). €280,000 (joint office ground rent). Phone owner 7959 2925."
"Tuesday, June 6, 2017","
Property For Sale
COSPICUA (Bormla). A converted, two bedroom house of character retaining original features, with roof terrace for entertaining. €349,000. Phone 9997 4400."
"Tuesday, June 6, 2017","
Property For Sale
GOZO, SAN LAWRENZ. A two double bedroom apartment with views overlooking Dwejra.€220,000. Phone 9942 2146."
"Tuesday, June 6, 2017","
Property For Sale
GUARDAMANGIA / PIETÀ. Site for nine, two bedrooms. €560,000. Shell €1m. Phone 7959 2925."
"Tuesday, June 6, 2017","
Property For Sale
ST JULIANS, best part. A beautifully converted townhouse. Four bedrooms, large garden, two-car garages. €750,000. Phone 7993 3903."
"Tuesday, June 6, 2017","
Property For Sale
VALLETTA. In a sought after street, unconverted five storey townhouse, 70sqm per floor. Sea view from the roof. Structurally sound. Very good investment. €1,060,000. Phone 9997 4400."
"Tuesday, June 6, 2017","
Property For Sale
ŻABBAR. 12.6 x 27m (42ft x 90ft) €560,000; 1500sqm €1.4m. Phone owner 7959 2925. "
"Tuesday, June 6, 2017","
Property For Sale
ATTARD. Elevated groundfloor maisonette. Three bedrooms and internal yard. Good area. €260,000. No agents. Phone 7931 0597"
"Tuesday, June 6, 2017","
Property For Sale
€500,000 TO €1,000,000 TO EARN. We develop your property (we pay for all construction and finishing), sell it together, and you will receive 50% of total sales. Phone 7942 4343. "
"Tuesday, June 6, 2017","
Property For Sale
10 PRICE REDUCTIONS this week on properties for sale at Ben Estates Ltd. Visit our website www.benestates.com or phone 9999 9983."
